silence_windows,beacon_12,beacon_15,src2dst_max_piat_ms,wavelet_2,wavelet_11,wavelet_1,wavelet_0,window_delta_2,window_delta_6,window_delta_4,mean_packet_size_delta,main_class,second_class
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
4,-111,-111,59954,626.467,1211.806,987.246,334.585,64053,64047,64050,226.125,icedid,infostealer
6,0,0,191,0.0,0.0,0.0,82879.0,0,0,0,1017.21649,dridex,infostealer
1,0,0,75111,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,46.66667,qakbot,Obama271
2,0,0,473,23891.909,0.0,178223.436,0.0,64240,0,64240,578.83333,emotet,dropper
3,0,0,437,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,392.34783,emotet,dropper
0,0,0,0,168544.132,0.0,137003.353,0.0,0,0,0,707.29897,qakbot,Obama271
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
5,-140,-140,59942,80704.004,1539.223,105674.589,3202.226,255,255,255,260.71429,icedid,infostealer
2,0,0,364,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
3,0,0,248,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
1,0,0,74987,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,161920.77,6211.134,64626.731,0.0,65535,0,65535,307.14286,valak,infostealer
0,0,0,8000,69352.093,96529.173,92753.442,6363.535,0,0,0,2.4,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,0,0,1719,33184.361,6235.383,36390.543,0.0,65535,0,65535,308.85714,valak,infostealer
0,-111,-111,0,626.467,1211.806,987.246,334.585,64053,64047,64050,510.2069,icedid,infostealer
5,-140,-140,59952,74648.227,1539.223,97761.21,2927.25,514,513,514,261.85714,icedid,infostealer
12,0,0,69701,1960.458,5797.749,4390.653,2273.574,0,0,0,8.47059,icedid,infostealer
2,0,0,697,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,183.66667,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
5,-140,-140,59954,74648.227,1539.223,97761.21,2927.25,514,513,514,261.85714,icedid,infostealer
3,-2320,-2184,79701,145989.565,12123.202,44028.884,57510.142,65535,0,65535,296.57143,qakbot,
0,0,0,0,2599.808,0.0,143948.556,0.0,0,0,0,653.17526,valak,infostealer
3,0,0,180,24120.54,261349.146,143592.174,0.0,64240,64240,64240,226.42857,emotet,dropper
2,0,0,1093,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,0,0,920,20167.984,49446.678,35682.303,14514.265,64240,0,0,353.44444,hancitor,dropper
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,182.4,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,0,0,107341,2924.971,8062.317,3784.431,1174.01,0,0,0,231.33333,qakbot,
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,101.6,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
3,0,0,655,201446.169,0.0,888971.817,0.0,0,0,0,744.90722,zloader,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,-754,-646,103681,608.227,10432.563,1968.046,1877.036,65535,65535,65535,186.8,valak,infostealer
4,0,0,395,58623.177,73161.32,85116.838,31928.622,64240,0,64240,1289.17526,emotet,dropper
2,0,0,174,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,0,0,410,59472.973,14662.998,80992.884,11983.939,0,0,0,161.55556,icedid,infostealer
2,0,0,1306,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,0,0,355,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
1,0,0,829,187.061,5078.373,3365.828,0.0,65535,65535,0,288.0,valak,infostealer
0,0,0,1,162036.817,12449.981,49696.879,0.0,65535,0,0,387.71429,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,158.5,hancitor,dropper
3,0,0,154,23891.909,0.0,178223.436,0.0,64240,0,64240,226.71429,emotet,dropper
0,0,0,0,1503.42,0.0,1177621.29,0.0,0,0,0,321.23711,zloader,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,-120,596,74918,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,428,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,392.34783,emotet,dropper
4,0,0,104,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
1,0,0,817,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,362.44444,hancitor,dropper
1,0,0,1002,1078433.723,44828.939,151477.829,0.0,65535,0,0,314.0,zloader,dropper
2,0,0,75004,948.494,3276.055,1529.374,2823.066,65535,0,0,117.0,hancitor,dropper
0,0,0,0,172888.115,0.0,160931.847,0.0,0,0,0,217.0,hancitor,dropper
7,-140,-140,59943,74096.713,1539.223,97040.521,2902.207,258,258,258,263.85714,icedid,infostealer
2,0,0,160,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,-2320,-2184,54079,145989.565,12123.202,44028.884,57510.142,65535,0,65535,301.04762,qakbot,
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,206.90909,qakbot,
7,0,0,663,24120.54,261349.146,143592.174,0.0,64240,64240,64240,961.60825,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.6,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
4,0,0,96,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,7427.034,0.0,847720.621,0.0,0,0,0,783.09278,zloader,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,430,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,426.17391,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,0.0,qakbot,Obama271
5,0,0,319,7427.034,0.0,847720.621,0.0,0,0,0,966.49485,zloader,dropper
3,-54,-22044,61505,10505.831,352.259,14600.776,193.083,65535,0,65535,135.4,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.6,hancitor,dropper
1,0,0,619,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,60,714,0,585.557,3780.759,1942.904,2177.511,65535,1022,65535,150.72727,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,2.4,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,-120,596,68124,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
0,0,0,0,109396.329,0.0,7324.212,0.0,0,0,0,315.21649,qakbot,Obama271
2,-54,-22044,65063,10505.831,352.259,14600.776,193.083,65535,0,65535,135.4,valak,infostealer
3,0,0,218,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
3,0,0,378,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,140.0,qakbot,Obama271
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,-754,-646,0,608.227,10432.563,1968.046,1877.036,65535,65535,65535,163.6,valak,infostealer
5,0,0,59955,7049.447,0.0,132545.752,0.0,64240,64240,64240,242.5,icedid,infostealer
2,0,0,364,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,228.3,qakbot,
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,139760.912,0.0,123383.062,0.0,64240,63917,64240,180.2,hancitor,dropper
1,-120,596,75066,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
3,0,0,110,63312.218,14156.762,108089.687,25425.564,0,0,0,101.6,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,362.44444,hancitor,dropper
0,0,0,0,710.259,3407.756,1104.566,890.473,0,0,0,215.42857,valak,infostealer
3,0,0,295,2540.919,0.0,870868.469,0.0,0,0,0,825.17526,zloader,dropper
0,-754,-646,72097,608.227,10432.563,1968.046,1877.036,65535,65535,65535,188.8,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,903,139760.912,0.0,123383.062,0.0,64240,63917,64240,767.1134,hancitor,dropper
4,0,0,59954,65278.643,8006.893,87903.782,190.866,0,0,0,244.5,valak,infostealer
1,0,0,394,0.0,0.0,42143.564,37143.0,64240,0,64240,257.76471,icedid,infostealer
1,0,0,613,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,434,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,323.42857,emotet,dropper
4,0,0,64896,6924.739,187.061,134201.796,0.0,64240,64240,64240,244.17391,icedid,infostealer
1,0,0,346,58623.177,73161.32,85116.838,31928.622,64240,0,64240,376.66667,emotet,dropper
0,0,0,0,0.0,0.0,126864.856,0.0,0,0,0,750.35052,qakbot,Obama271
0,-108,588,0,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,160.6,hancitor,dropper
2,0,0,456,24196.75,0.0,134561.006,0.0,64240,0,64240,665.56522,emotet,dropper
2,-108,588,75043,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,113.8,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,98.0,hancitor,dropper
0,60,714,11494,585.557,3780.759,1942.904,2177.511,65535,1022,65535,182.88889,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
1,0,0,798,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
3,0,0,59941,7300.594,0.0,136149.168,0.0,0,0,0,244.5,valak,infostealer
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
2,0,0,114,63312.218,14156.762,108089.687,25425.564,0,0,0,101.6,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,360.55556,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,1503.42,0.0,1177621.29,0.0,0,0,0,410.0,zloader,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
7,0,0,5024,0.0,0.0,0.0,92497.0,64240,0,0,382.20455,icedid,infostealer
1,0,0,1640,93.531,2999.912,350.725,0.0,65535,65535,0,222.75,valak,infostealer
2,0,0,411,58623.177,73161.32,85116.838,31928.622,64240,0,64240,355.33333,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
4,0,0,110,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
7,0,0,694,0.0,0.0,163231.358,0.0,0,0,0,304.59794,qakbot,Obama271
1,0,0,1110,20167.984,49446.678,35682.303,14514.265,64240,0,0,362.33333,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-111,-111,0,626.467,1211.806,987.246,334.585,64053,64047,64050,251.18919,icedid,infostealer
3,0,0,390,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-54,-22044,43123,10505.831,352.259,14600.776,193.083,65535,0,65535,190.2,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,0,0,398,58623.177,73161.32,85116.838,31928.622,64240,0,64240,357.11111,emotet,dropper
2,0,0,111,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
4,0,0,59939,7300.594,748.246,126652.724,0.0,0,0,0,294.52632,valak,infostealer
2,0,0,310,59472.973,14662.998,80992.884,11983.939,0,0,0,161.55556,icedid,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
5,-140,-140,59945,74648.227,1539.223,97761.21,2927.25,514,513,514,261.85714,icedid,infostealer
2,54,54,77999,19051.812,8253.488,10347.454,132986.747,65535,65535,65535,279.33333,qakbot,
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,372.35052,qakbot,
2,0,0,112,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
8,0,0,59945,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
1,0,0,974,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,353.55556,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,898,33184.361,6235.383,36390.543,0.0,65535,0,65535,388.85714,valak,infostealer
2,0,0,256,162036.817,12449.981,49696.879,0.0,65535,0,0,455.33333,valak,infostealer
5,0,0,59970,7049.447,0.0,132545.752,0.0,64240,64240,64240,242.5,icedid,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,183.66667,icedid,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-54,614,60005,11490.816,1925.279,15855.074,128.276,65535,0,65535,182.4,valak,infostealer
0,0,0,0,0.0,0.0,33803.947,0.0,0,0,0,292.5,qakbot,Obama271
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,217.04762,qakbot,
2,0,0,351,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,197.09091,icedid,infostealer
0,0,0,0,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,390.0,emotet,dropper
6,-54,-22044,259,10505.831,352.259,14600.776,193.083,65535,0,65535,598.47423,valak,infostealer
3,757,757,64982,17322.823,21545.05,30572.814,95262.249,64240,64240,64240,528.35714,emotet,dropper
0,0,0,0,161920.77,6211.134,64626.731,0.0,65535,0,65535,191.14286,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,0,0,795,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,350.0,emotet,dropper
2,0,0,160,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,221.85714,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,822,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
1,0,0,824,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,351.77778,emotet,dropper
10,0,0,586,0.0,0.0,0.0,112134.0,0,0,0,244.47423,icedid,infostealer
2,0,0,969,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,351.77778,emotet,dropper
2,0,0,156,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
3,0,0,417,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,60,714,0,585.557,3780.759,1942.904,2177.511,65535,1022,65535,175.09091,valak,infostealer
1,0,0,382,7427.034,0.0,847720.621,0.0,0,0,0,198.0,zloader,dropper
1,0,0,74996,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,2613.665,0.0,6344.162,0.0,64240,64037,64240,141.63636,hancitor,dropper
1,0,0,1958,187.061,5078.373,3365.828,0.0,65535,65535,0,292.57143,valak,infostealer
3,0,0,305,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,360.55556,hancitor,dropper
4,0,0,235,118139.721,10028.574,132654.646,0.0,64240,64240,64240,626.66667,hancitor,dropper
2,-108,588,75056,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,113.8,hancitor,dropper
2,0,0,410,59472.973,14662.998,80992.884,11983.939,0,0,0,161.55556,icedid,infostealer
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,253.0,qakbot,
1,0,0,685,176404.179,0.0,302360.274,0.0,0,0,0,176.8,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,183.66667,icedid,infostealer
5,0,0,59939,59870.917,8870.303,138576.392,53437.014,0,0,0,244.5,valak,infostealer
7,-140,-140,59944,74096.713,1539.223,97040.521,2902.207,258,258,258,263.85714,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,-54,614,0,11490.816,1925.279,15855.074,128.276,65535,0,65535,200.88889,valak,infostealer
1,0,0,72,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,0,0,142,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,-54,614,35386,11490.816,1925.279,15855.074,128.276,65535,0,65535,266.88889,valak,infostealer
4,0,0,404,0.0,0.0,0.0,102775.0,0,0,0,539.85567,valak,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,-120,596,74934,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,334.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
4,0,0,59939,7300.594,748.246,126652.724,0.0,0,0,0,244.5,valak,infostealer
3,-754,-646,70993,608.227,10432.563,1968.046,1877.036,65535,65535,65535,188.8,valak,infostealer
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,194.18182,icedid,infostealer
0,0,0,0,114.315,0.0,373.352,0.0,0,0,0,2.4,qakbot,Obama271
5,0,0,513,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,890.53608,emotet,dropper
0,0,0,0,3086.515,6231.919,2142.534,0.0,0,0,0,270.0,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,27.33333,qakbot,Obama271
2,0,0,410,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
3,0,0,428,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,308.72727,emotet,dropper
1,0,0,483,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,334.0,emotet,dropper
7,0,0,59941,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
0,54,0,0,5740.016,374.123,152.735,1578.0,255,259,8192,175.09091,hancitor,dropper
2,0,0,161,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,76945.915,5795.641,101411.779,1766.913,0,0,0,127.0,hancitor,dropper
2,0,0,573,24120.54,261349.146,143592.174,0.0,64240,64240,64240,319.8,emotet,dropper
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,693.42268,qakbot,
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,183.66667,icedid,infostealer
4,-111,-111,59941,626.467,1211.806,987.246,334.585,64053,64047,64050,226.125,icedid,infostealer
3,-2320,-2184,79847,145989.565,12123.202,44028.884,57510.142,65535,0,65535,317.09091,qakbot,
2,-754,-646,99618,608.227,10432.563,1968.046,1877.036,65535,65535,65535,188.8,valak,infostealer
0,0,0,0,24182.893,0.0,42859.156,0.0,64240,0,64240,226.28571,hancitor,dropper
4,0,0,99,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,194.18182,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,186.33333,icedid,infostealer
0,0,0,0,0.0,0.0,38008.404,0.0,0,0,0,350.95238,qakbot,Obama271
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,94.0,qakbot,Obama271
2,0,0,409,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
3,0,0,424,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,445.54545,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,105.0,qakbot,Obama271
3,-2320,-2184,79810,145989.565,12123.202,44028.884,57510.142,65535,0,65535,340.8,qakbot,
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
